Province,Date,Year,Month,Month_Name,Period,Latitude,Longitude,HargaPangan_Bawang_Merah,HargaPangan_Bawang_Merah_Ukuran_Sedang,HargaPangan_Bawang_Putih,HargaPangan_Bawang_Putih_Ukuran_Sedang,HargaPangan_Beras,HargaPangan_Beras_Kualitas_Bawah_I,HargaPangan_Beras_Kualitas_Bawah_II,HargaPangan_Beras_Kualitas_Medium_I,HargaPangan_Beras_Kualitas_Medium_II,HargaPangan_Beras_Kualitas_Super_I,HargaPangan_Beras_Kualitas_Super_II,HargaPangan_Cabai_Merah,HargaPangan_Cabai_Merah_Besar,HargaPangan_Cabai_Merah_Keriting_,HargaPangan_Cabai_Rawit,HargaPangan_Cabai_Rawit_Hijau,HargaPangan_Cabai_Rawit_Merah,HargaPangan_Daging_Ayam,HargaPangan_Daging_Ayam_Ras_Segar,HargaPangan_Daging_Sapi,HargaPangan_Daging_Sapi_Kualitas_1,HargaPangan_Daging_Sapi_Kualitas_2,HargaPangan_Gula_Pasir,HargaPangan_Gula_Pasir_Kualitas_Premium,HargaPangan_Gula_Pasir_Lokal,HargaPangan_Minyak_Goreng,HargaPangan_Minyak_Goreng_Curah,HargaPangan_Minyak_Goreng_Kemasan_Bermerk_1,HargaPangan_Minyak_Goreng_Kemasan_Bermerk_2,HargaPangan_Telur_Ayam,HargaPangan_Telur_Ayam_Ras_Segar,IHK,Inflasi_MoM,Inflasi_YoY,SEKDA_Kredit_UMKM,SEKDA_Pinjaman_yang_diberikan,SEKDA_Simpanan,SEKDA__Giro,SEKDA__Investasi,SEKDA__Kecil,SEKDA__Konsumsi,SEKDA__Menengah,SEKDA__Mikro,SEKDA__Modal_Kerja,SEKDA__Simpanan_Berjangka,SEKDA__Tabungan
BANTEN,2024-10-01,2024,10,October,2024-10,,,28650.0,28650.0,41150.0,41150.0,14650.0,13400.0,12650.0,14500.0,14000.0,16900.0,16250.0,29200.0,32750.0,25650.0,43700.0,35750.0,51650.0,36150.0,36150.0,134150.0,137900.0,130400.0,18150.0,18850.0,17500.0,18550.0,17750.0,19200.0,18700.0,26650.0,26650.0,105.61,0.14,1.94,59302899.0,477664402.0,311349913.0,81393973.0,95133771.0,18612304.0,193444511.0,23802660.0,16887934.0,189086120.0,116457184.0,113498756.0
BANTEN,2024-11-01,2024,11,November,2024-11,,,38000.0,38000.0,41650.0,41650.0,14650.0,13400.0,12650.0,14500.0,14000.0,16900.0,16250.0,29950.0,30000.0,29850.0,33350.0,23100.0,43600.0,37600.0,37600.0,134150.0,137900.0,130400.0,17600.0,18150.0,17100.0,18800.0,17800.0,19550.0,19050.0,26350.0,26350.0,106.08,0.45,1.9,59521728.0,478678279.0,309899952.0,81125872.0,96010552.0,18895692.0,194488397.0,23673028.0,16953007.0,188179331.0,115406289.0,113367791.0
BANTEN,2024-12-01,2024,12,December,2024-12,,,43000.0,43000.0,42350.0,42350.0,14800.0,13650.0,13000.0,14650.0,14150.0,16900.0,16250.0,30400.0,33100.0,27650.0,31300.0,26500.0,36100.0,38400.0,38400.0,129150.0,132500.0,125850.0,18000.0,18500.0,17500.0,19600.0,19150.0,20000.0,19650.0,26650.0,26650.0,106.61,0.5,1.88,60458621.0,495326170.0,320347532.0,82222613.0,100500757.0,19022860.0,197380089.0,24053928.0,17381834.0,197445324.0,119760711.0,118364209.0
BANTEN,2025-01-01,2025,1,January,2025-01,,,42850.0,42850.0,43000.0,43000.0,14800.0,13650.0,13000.0,14650.0,14150.0,16900.0,16250.0,65450.0,63400.0,67400.0,73550.0,64350.0,82750.0,39650.0,39650.0,129150.0,132500.0,125850.0,18150.0,18650.0,17650.0,18950.0,17850.0,17900.0,21150.0,31150.0,31150.0,105.49,-1.05,0.85,60017619.0,491439278.0,316290190.0,82945711.0,100684394.0,18814441.0,196733502.0,24073708.0,17129470.0,194021382.0,117415153.0,115929326.0
BANTEN,2025-02-01,2025,2,February,2025-02,,,32850.0,32850.0,44350.0,44350.0,15150.0,14000.0,13500.0,15150.0,14650.0,17100.0,16400.0,65950.0,65850.0,66100.0,79850.0,81850.0,77850.0,36600.0,36600.0,129150.0,132500.0,125850.0,18600.0,19000.0,18150.0,19100.0,17650.0,18400.0,21150.0,28000.0,28000.0,104.79,-0.66,-0.33,58990151.0,495395283.0,319641271.0,83823828.0,102249430.0,18936055.0,198027786.0,23403596.0,16650500.0,195118067.0,117328293.0,118489150.0
BANTEN,2025-03-01,2025,3,March,2025-03,,,48850.0,48850.0,44500.0,44500.0,14850.0,13650.0,13150.0,14850.0,14350.0,16900.0,16250.0,80200.0,82150.0,78250.0,109800.0,78000.0,141600.0,39100.0,39100.0,133350.0,135850.0,130850.0,18650.0,19000.0,18350.0,18800.0,17150.0,18100.0,21150.0,29650.0,29650.0,106.91,2.02,0.7,59449276.0,494088718.0,325434712.0,85259780.0,103123484.0,19123442.0,199008242.0,23760030.0,16565804.0,191956993.0,117838099.0,122336833.0
BANTEN,2025-04-01,2025,4,April,2025-04,,,50000.0,50000.0,49100.0,49100.0,14850.0,13650.0,13150.0,14850.0,14350.0,16900.0,16250.0,71000.0,73750.0,68150.0,83350.0,52850.0,113850.0,38750.0,38750.0,144150.0,147500.0,140850.0,18650.0,19000.0,18350.0,19300.0,17150.0,18100.0,22600.0,28350.0,28350.0,108.29,1.29,1.59,59485600.0,495959454.0,320567246.0,82345327.0,103785664.0,19157330.0,199469233.0,23834670.0,16493601.0,192704557.0,115616007.0,122605912.0
BANTEN,2025-05-01,2025,5,May,2025-05,,,42350.0,42350.0,46750.0,46750.0,14500.0,13350.0,12850.0,14500.0,14000.0,16600.0,15750.0,46750.0,44650.0,48850.0,41450.0,31750.0,51150.0,37100.0,37100.0,133350.0,135850.0,130850.0,18650.0,19000.0,18350.0,19300.0,17150.0,18100.0,22600.0,28350.0,28350.0,107.71,-0.54,1.57,59852714.0,494826209.0,321634951.0,85576750.0,103524155.0,19605141.0,200760475.0,23130638.0,17116935.0,190541579.0,117304334.0,118753868.0
BANTEN,2025-06-01,2025,6,June,2025-06,,,42900.0,42900.0,40250.0,40250.0,14600.0,13350.0,12850.0,14500.0,14000.0,16900.0,15900.0,42650.0,43600.0,41750.0,43900.0,40650.0,47100.0,36600.0,36600.0,133350.0,135850.0,130850.0,18650.0,19000.0,18350.0,18650.0,16150.0,17150.0,22600.0,27000.0,27000.0,107.91,0.19,1.83,59447445.0,501888680.0,326254980.0,85922678.0,102963692.0,19743284.0,202139945.0,22763515.0,16940647.0,196785043.0,118315632.0,122016669.0
BANTEN,2025-07-01,2025,7,July,2025-07,,,44000.0,44000.0,40400.0,40400.0,15200.0,14350.0,13850.0,15150.0,14800.0,16900.0,16100.0,43100.0,43500.0,42650.0,57650.0,43600.0,71650.0,37350.0,37350.0,133350.0,135850.0,130850.0,18650.0,19000.0,18350.0,18650.0,16150.0,17150.0,22600.0,27850.0,27850.0,108.14,0.21,2.29,58792383.0,498281591.0,326696835.0,86213685.0,103487002.0,19643126.0,203162448.0,22441662.0,16707595.0,191632140.0,119293139.0,121190011.0
BANTEN,2025-08-01,2025,8,August,2025-08,,,59000.0,59000.0,40400.0,40400.0,15700.0,14650.0,14150.0,15650.0,15150.0,17600.0,16750.0,39600.0,43250.0,35900.0,42650.0,44250.0,41000.0,37100.0,37100.0,133350.0,135850.0,130850.0,18650.0,19000.0,18350.0,19150.0,17100.0,17850.0,22600.0,27350.0,27350.0,107.79,-0.32,1.95,58792383.0,498281591.0,326696835.0,86213685.0,103487002.0,19643126.0,203162448.0,22441662.0,16707595.0,191632140.0,119293139.0,121190011.0
BENGKULU,2024-01-01,2024,1,January,2024-01,,,33500.0,33500.0,38650.0,38650.0,15000.0,14200.0,15100.0,14850.0,15150.0,15150.0,15450.0,44900.0,42500.0,47250.0,30800.0,34650.0,27000.0,31150.0,31150.0,135650.0,136250.0,135000.0,17650.0,17900.0,17400.0,17150.0,15050.0,19000.0,17300.0,27200.0,27200.0,105.24,0.15,2.83,13959114.0,33259168.0,16689085.0,2659785.0,8654601.0,3791039.0,15067100.0,1076204.0,9091871.0,9537467.0,3345110.0,10684190.0
BENGKULU,2024-02-01,2024,2,February,2024-02,,,33500.0,33500.0,38650.0,38650.0,15000.0,14200.0,15100.0,14850.0,15150.0,15150.0,15450.0,44900.0,42500.0,47250.0,30800.0,34650.0,27000.0,31150.0,31150.0,135650.0,136250.0,135000.0,17650.0,17900.0,17400.0,17150.0,15050.0,19000.0,17300.0,27200.0,27200.0,106.07,0.79,3.68,13971778.0,33160699.0,16582818.0,2885722.0,8659072.0,3829921.0,15122537.0,1044024.0,9097833.0,9379091.0,3355565.0,10341532.0
BENGKULU,2024-03-01,2024,3,March,2024-03,,,39400.0,39400.0,37900.0,37900.0,15900.0,14750.0,15700.0,15750.0,16150.0,16350.0,16600.0,78400.0,75250.0,81500.0,67400.0,69250.0,65550.0,39250.0,39250.0,135650.0,136250.0,135000.0,17600.0,17900.0,17300.0,17250.0,15050.0,19000.0,17700.0,28200.0,28200.0,106.3,0.22,3.56,14073903.0,33347338.0,16862069.0,2995292.0,8669009.0,3879846.0,15305155.0,1057630.0,9136426.0,9373175.0,3343806.0,10522970.0
BENGKULU,2024-04-01,2024,4,April,2024-04,,,41650.0,41650.0,42900.0,42900.0,15900.0,14750.0,15650.0,15800.0,16300.0,16350.0,16600.0,42900.0,41400.0,44400.0,53150.0,58650.0,47650.0,33500.0,33500.0,135300.0,135650.0,135000.0,17700.0,17950.0,17450.0,17550.0,15800.0,18900.0,17900.0,28400.0,28400.0,106.44,0.13,3.62,13998790.0,33479516.0,16999712.0,2904473.0,8794680.0,3865011.0,15357025.0,1013465.0,9120313.0,9327811.0,3298520.0,10796718.0
BENGKULU,2024-05-01,2024,5,May,2024-05,,,64650.0,64650.0,45650.0,45650.0,15250.0,14150.0,15100.0,15450.0,15250.0,15700.0,15650.0,56400.0,53400.0,59400.0,52200.0,57500.0,46850.0,37000.0,37000.0,135300.0,135650.0,135000.0,18150.0,18050.0,18200.0,17800.0,16550.0,18900.0,18000.0,27950.0,27950.0,106.76,0.3,3.71,14072527.0,33683241.0,17182465.0,2980427.0,8825357.0,3867349.0,15446753.0,1019246.0,9185933.0,9411132.0,3283846.0,10918192.0
BENGKULU,2024-06-01,2024,6,June,2024-06,,,50650.0,50650.0,44400.0,44400.0,15150.0,13950.0,15100.0,15400.0,15250.0,15650.0,15550.0,55300.0,53000.0,57650.0,42000.0,47400.0,36600.0,34750.0,34750.0,135300.0,135650.0,135000.0,18400.0,18800.0,18000.0,17800.0,16700.0,18750.0,18000.0,28350.0,28350.0,106.72,-0.04,3.64,14087311.0,33781190.0,17361128.0,2713446.0,8830888.0,3906961.0,15553677.0,991985.0,9188366.0,9396625.0,3343835.0,11303847.0
BENGKULU,2024-07-01,2024,7,July,2024-07,,,40500.0,40500.0,39900.0,39900.0,15150.0,13950.0,15100.0,15300.0,15300.0,15650.0,15600.0,40400.0,38150.0,42650.0,45300.0,55900.0,34650.0,35500.0,35500.0,135300.0,135650.0,135000.0,18150.0,18650.0,17650.0,17800.0,16550.0,18900.0,18000.0,28000.0,28000.0,105.97,-0.7,2.31,14109351.0,34095203.0,17984719.0,2870352.0,8997102.0,3941864.0,15685003.0,1000306.0,9167182.0,9413098.0,3410897.0,11703471.0
BENGKULU,2024-08-01,2024,8,August,2024-08,,,26750.0,26750.0,41400.0,41400.0,15200.0,13900.0,15000.0,15300.0,15400.0,15650.0,15750.0,43000.0,40650.0,45400.0,56600.0,62000.0,51150.0,28250.0,28250.0,135300.0,135650.0,135000.0,17700.0,18200.0,17200.0,18150.0,17150.0,19250.0,18050.0,27200.0,27200.0,105.78,-0.18,2.34,14184896.0,34175655.0,18278838.0,2762126.0,9095451.0,3998007.0,15809132.0,1024544.0,9162345.0,9271071.0,3597776.0,11918936.0
BENGKULU,2024-09-01,2024,9,September,2024-09,,,26150.0,26150.0,40900.0,40900.0,15250.0,14000.0,15050.0,15300.0,15600.0,15650.0,15800.0,38750.0,36900.0,40650.0,39000.0,44750.0,33250.0,32750.0,32750.0,135300.0,135650.0,135000.0,18000.0,18450.0,17500.0,18200.0,17000.0,19550.0,18050.0,28200.0,28200.0,105.48,-0.28,1.48,14246887.0,34673149.0,18408580.0,2808691.0,9018080.0,4099637.0,16140996.0,1021624.0,9125626.0,9514072.0,3501365.0,12098525.0
BENGKULU,2024-10-01,2024,10,October,2024-10,,,28150.0,28150.0,40150.0,40150.0,15250.0,14150.0,15100.0,15300.0,15500.0,15650.0,15750.0,27700.0,25250.0,30150.0,39250.0,45500.0,33000.0,29400.0,29400.0,135300.0,135650.0,135000.0,17900.0,18400.0,17450.0,18300.0,17200.0,19550.0,18050.0,28400.0,28400.0,105.39,-0.09,1.34,14004996.0,34870319.0,18967664.0,3161935.0,9055060.0,4163541.0,16334669.0,750510.0,9090945.0,9480589.0,3678202.0,12127527.0
BENGKULU,2024-11-01,2024,11,November,2024-11,,,32900.0,32900.0,41000.0,41000.0,15200.0,14150.0,15050.0,15300.0,15500.0,15650.0,15700.0,23000.0,21250.0,24750.0,32000.0,33400.0,30650.0,39150.0,39150.0,135300.0,135650.0,135000.0,18250.0,19000.0,17450.0,18300.0,17300.0,19450.0,18050.0,27450.0,27450.0,105.6,0.2,0.82,14050343.0,35077776.0,18793988.0,2962464.0,9116191.0,4153275.0,16404571.0,802329.0,9094739.0,9557015.0,3642611.0,12188913.0
BENGKULU,2024-12-01,2024,12,December,2024-12,,,42400.0,42400.0,42900.0,42900.0,15150.0,14150.0,14950.0,15300.0,15350.0,15650.0,15550.0,22950.0,21400.0,24500.0,25500.0,28250.0,22700.0,34500.0,34500.0,135300.0,135650.0,135000.0,18250.0,19000.0,17450.0,18750.0,17700.0,19950.0,18700.0,27300.0,27300.0,105.96,0.34,0.84,14061300.0,35033733.0,18277596.0,2211470.0,8871447.0,4174640.0,16534609.0,880308.0,9006352.0,9627677.0,3388713.0,12677413.0
BENGKULU,2025-01-01,2025,1,January,2025-01,,,41650.0,41650.0,44250.0,44250.0,15150.0,14050.0,14950.0,15300.0,15400.0,15650.0,15600.0,51650.0,49150.0,54150.0,42800.0,47650.0,37950.0,38150.0,38150.0,135300.0,135650.0,135000.0,18250.0,19000.0,17450.0,19400.0,17950.0,20550.0,19650.0,29100.0,29100.0,105.33,-0.59,0.09,14024126.0,35082184.0,18476472.0,2745152.0,8883171.0,4242824.0,16567713.0,840442.0,8940860.0,9631300.0,3465004.0,12266315.0
BENGKULU,2025-02-01,2025,2,February,2025-02,,,40500.0,40500.0,42750.0,42750.0,15150.0,14050.0,14950.0,15300.0,15400.0,15650.0,15600.0,54800.0,52400.0,57250.0,54800.0,61650.0,48000.0,33400.0,33400.0,135300.0,135650.0,135000.0,18800.0,19400.0,18200.0,19950.0,18150.0,21500.0,20250.0,29600.0,29600.0,104.73,-0.57,-1.26,14129728.0,35468835.0,18470436.0,2930782.0,8937100.0,4341267.0,16739089.0,836414.0,8952048.0,9792646.0,3510711.0,12028943.0
BENGKULU,2025-03-01,2025,3,March,2025-03,,,43500.0,43500.0,45000.0,45000.0,15300.0,14150.0,15000.0,15350.0,15700.0,15650.0,15850.0,56500.0,53250.0,59750.0,62600.0,65400.0,59800.0,34000.0,34000.0,135300.0,135650.0,135000.0,18800.0,19250.0,18300.0,20300.0,18500.0,21750.0,20650.0,28150.0,28150.0,106.07,1.28,-0.22,14139288.0,35550866.0,18779524.0,2691420.0,8867631.0,4466284.0,16874814.0,765498.0,8907506.0,9808421.0,3508391.0,12579713.0
BENGKULU,2025-04-01,2025,4,April,2025-04,,,44900.0,44900.0,45750.0,45750.0,15300.0,14150.0,15150.0,15300.0,15750.0,15650.0,15950.0,44750.0,42250.0,47250.0,58050.0,60000.0,56050.0,32650.0,32650.0,135300.0,135650.0,135000.0,18900.0,19250.0,18500.0,20100.0,18550.0,21400.0,20400.0,28450.0,28450.0,107.46,1.31,0.96,14181721.0,35604637.0,19063681.0,2942004.0,8864034.0,4542404.0,16926721.0,780167.0,8859150.0,9813882.0,3749685.0,12371992.0
BENGKULU,2025-05-01,2025,5,May,2025-05,,,48750.0,48750.0,47750.0,47750.0,15300.0,14150.0,15150.0,15300.0,15750.0,15650.0,15950.0,43550.0,40250.0,46900.0,32300.0,33000.0,31600.0,28250.0,28250.0,135300.0,135650.0,135000.0,18900.0,19250.0,18500.0,20050.0,18500.0,21250.0,20400.0,28100.0,28100.0,107.18,-0.26,0.39,14251203.0,35680054.0,19040336.0,3041242.0,8847968.0,4624042.0,17020244.0,784581.0,8842580.0,9811843.0,3776732.0,12222362.0
BENGKULU,2025-06-01,2025,6,June,2025-06,,,45250.0,45250.0,43400.0,43400.0,15350.0,14150.0,15150.0,15300.0,15750.0,15650.0,15950.0,33250.0,31000.0,35500.0,31200.0,35150.0,27250.0,35000.0,35000.0,134700.0,135000.0,134400.0,18900.0,19250.0,18500.0,19950.0,18200.0,21250.0,20400.0,28300.0,28300.0,106.61,-0.53,-0.1,14329084.0,35883550.0,19357266.0,2874603.0,8980825.0,4704192.0,17090972.0,849256.0,8775636.0,9811754.0,3755102.0,12727560.0
BENGKULU,2025-07-01,2025,7,July,2025-07,,,46150.0,46150.0,38650.0,38650.0,15500.0,14300.0,15150.0,15300.0,16100.0,15650.0,16400.0,30750.0,28900.0,32650.0,34000.0,37000.0,30950.0,32250.0,32250.0,134700.0,135000.0,134400.0,18500.0,19150.0,17900.0,19800.0,17500.0,21400.0,20500.0,27700.0,27700.0,107.04,0.4,1.01,14337069.0,36036023.0,19684685.0,3203349.0,9000873.0,4780899.0,17239739.0,808359.0,8747811.0,9795411.0,3732454.0,12748882.0
BENGKULU,2025-08-01,2025,8,August,2025-08,,,61250.0,61250.0,39750.0,39750.0,15650.0,14350.0,15500.0,15300.0,16250.0,15900.0,16550.0,36150.0,33900.0,38400.0,38750.0,43400.0,34150.0,35500.0,35500.0,134700.0,135000.0,134400.0,18250.0,18750.0,17700.0,19800.0,17500.0,21400.0,20500.0,28600.0,28600.0,107.15,0.1,1.3,14337069.0,36036023.0,19684685.0,3203349.0,9000873.0,4780899.0,17239739.0,808359.0,8747811.0,9795411.0,3732454.0,12748882.0
DI YOGYAKARTA,2024-01-01,2024,1,January,2024-01,,,39750.0,39750.0,43500.0,43500.0,14000.0,13000.0,12500.0,14500.0,13900.0,15500.0,14650.0,68750.0,82500.0,55000.0,62500.0,50000.0,75000.0,34750.0,34750.0,136250.0,140000.0,132500.0,16950.0,17000.0,16900.0,17000.0,14900.0,18000.0,18000.0,27000.0,27000.0,105.24,-0.02,2.6,22815293.0,60983992.0,87199783.0,10761347.0,16453899.0,7173680.0,21997064.0,2764253.0,12877360.0,22533029.0,25589453.0,50848983.0
DI YOGYAKARTA,2024-02-01,2024,2,February,2024-02,,,32500.0,32500.0,44000.0,44000.0,14200.0,13250.0,12650.0,14750.0,14150.0,15500.0,14900.0,65000.0,77500.0,52500.0,38150.0,41250.0,35000.0,34250.0,34250.0,136250.0,140000.0,132500.0,16950.0,17000.0,16900.0,17000.0,15000.0,18000.0,18000.0,26000.0,26000.0,105.65,0.39,2.75,22988326.0,61476913.0,87009193.0,10404164.0,16784176.0,7286703.0,22014630.0,2796058.0,12905565.0,22678108.0,25946119.0,50658910.0
DI YOGYAKARTA,2024-03-01,2024,3,March,2024-03,,,33250.0,33250.0,44000.0,44000.0,15400.0,14250.0,13400.0,16000.0,15400.0,16900.0,16400.0,80650.0,87500.0,73750.0,55650.0,42500.0,68750.0,37750.0,37750.0,136250.0,140000.0,132500.0,17200.0,17500.0,16900.0,17600.0,16000.0,18250.0,18500.0,31500.0,31500.0,106.1,0.43,2.95,23203104.0,62370667.0,86968474.0,10254526.0,17402987.0,7372528.0,22498098.0,2842798.0,12987778.0,22469582.0,25605355.0,51108593.0
DI YOGYAKARTA,2024-04-01,2024,4,April,2024-04,,,36000.0,36000.0,44750.0,44750.0,15150.0,14000.0,13150.0,15750.0,15150.0,16650.0,16150.0,44400.0,52500.0,36250.0,38150.0,40000.0,36250.0,38250.0,38250.0,136250.0,140000.0,132500.0,17200.0,17500.0,16900.0,17750.0,16250.0,18500.0,18500.0,28000.0,28000.0,106.2,0.09,2.87,23070229.0,62237286.0,87505467.0,9923770.0,17306036.0,7295347.0,22486070.0,2884974.0,12889908.0,22445181.0,26158763.0,51422934.0
DI YOGYAKARTA,2024-05-01,2024,5,May,2024-05,,,53750.0,53750.0,48750.0,48750.0,15150.0,14000.0,13150.0,15750.0,15150.0,16650.0,16150.0,58150.0,66250.0,50000.0,38750.0,37500.0,40000.0,36750.0,36750.0,136250.0,140000.0,132500.0,17450.0,17500.0,17400.0,17700.0,16500.0,18250.0,18250.0,29400.0,29400.0,106.11,-0.08,2.28,23018968.0,64102163.0,88686471.0,11138546.0,19115080.0,7276812.0,22635795.0,2945234.0,12796922.0,22351288.0,26374456.0,51173468.0
DI YOGYAKARTA,2024-06-01,2024,6,June,2024-06,,,46250.0,46250.0,48750.0,48750.0,14300.0,13250.0,12250.0,14750.0,14000.0,16150.0,15250.0,45000.0,48750.0,41250.0,38150.0,41250.0,35000.0,36250.0,36250.0,136250.0,140000.0,132500.0,17350.0,17500.0,17150.0,17350.0,16250.0,18000.0,17750.0,28000.0,28000.0,105.85,-0.25,2.35,23026138.0,64200985.0,89016483.0,10514152.0,19463346.0,7420177.0,22705866.0,2942114.0,12663847.0,22031773.0,26585449.0,51916882.0
DI YOGYAKARTA,2024-07-01,2024,7,July,2024-07,,,35750.0,35750.0,46750.0,46750.0,14250.0,13150.0,12250.0,14750.0,14000.0,16150.0,15250.0,41250.0,48750.0,33750.0,40650.0,51250.0,30000.0,36250.0,36250.0,136250.0,140000.0,132500.0,17350.0,17500.0,17150.0,17700.0,16250.0,18750.0,18000.0,28000.0,28000.0,105.82,-0.03,2.16,22966253.0,64697553.0,89966642.0,10720470.0,19615364.0,7375643.0,22992287.0,2893248.0,12697363.0,22089902.0,26948584.0,52297589.0
DI YOGYAKARTA,2024-08-01,2024,8,August,2024-08,,,25250.0,25250.0,43000.0,43000.0,14250.0,13150.0,12250.0,14750.0,14000.0,16150.0,15250.0,37500.0,40000.0,35000.0,61900.0,55000.0,68750.0,33000.0,33000.0,136250.0,140000.0,132500.0,17350.0,17500.0,17150.0,17750.0,16250.0,19000.0,18000.0,26500.0,26500.0,105.87,0.05,2.33,22993392.0,65798803.0,90357467.0,10755357.0,20457274.0,7424250.0,23240930.0,2924905.0,12644237.0,22100600.0,27208972.0,52393138.0
DI YOGYAKARTA,2024-09-01,2024,9,September,2024-09,,,24500.0,24500.0,41250.0,41250.0,14250.0,13150.0,12250.0,14750.0,14000.0,16150.0,15250.0,30650.0,35000.0,26250.0,33150.0,36250.0,30000.0,33750.0,33750.0,136250.0,140000.0,132500.0,17350.0,17500.0,17150.0,17850.0,16250.0,19250.0,18000.0,25750.0,25750.0,105.76,-0.1,1.85,23113141.0,66349675.0,90192367.0,10360214.0,20687196.0,7570255.0,23535772.0,2952371.0,12590515.0,22126706.0,27132891.0,52699262.0
DI YOGYAKARTA,2024-10-01,2024,10,October,2024-10,,,24500.0,24500.0,41250.0,41250.0,14250.0,13150.0,12250.0,14750.0,14000.0,16150.0,15250.0,23150.0,27500.0,18750.0,30000.0,27500.0,32500.0,32250.0,32250.0,136250.0,140000.0,132500.0,17350.0,17500.0,17150.0,17850.0,16250.0,19250.0,18000.0,26000.0,26000.0,105.86,0.09,1.57,23067481.0,66607365.0,89808461.0,10038179.0,20639416.0,7590754.0,23773733.0,2997486.0,12479241.0,22194217.0,26958877.0,52811405.0
DI YOGYAKARTA,2024-11-01,2024,11,November,2024-11,,,27000.0,27000.0,42500.0,42500.0,14250.0,13150.0,12250.0,14750.0,14000.0,16150.0,15250.0,23750.0,26250.0,21250.0,30650.0,27500.0,33750.0,36750.0,36750.0,136250.0,140000.0,132500.0,17350.0,17500.0,17150.0,17850.0,16250.0,19250.0,18000.0,26650.0,26650.0,106.12,0.25,1.14,23032917.0,64501142.0,87662213.0,11070386.0,20885601.0,7650970.0,22200180.0,2999767.0,12382180.0,21415361.0,24787322.0,51804506.0
DI YOGYAKARTA,2024-12-01,2024,12,December,2024-12,,,38750.0,38750.0,44500.0,44500.0,14150.0,13000.0,12150.0,14650.0,13900.0,16000.0,15150.0,25500.0,30000.0,21000.0,31900.0,33750.0,30000.0,34750.0,34750.0,136250.0,140000.0,132500.0,17350.0,17500.0,17150.0,19400.0,17500.0,21150.0,19500.0,25750.0,25750.0,106.61,0.46,1.28,23095511.0,67837087.0,91418971.0,11239546.0,21625767.0,7686575.0,24176888.0,3141771.0,12267166.0,22034432.0,25791332.0,54388092.0
DI YOGYAKARTA,2025-01-01,2025,1,January,2025-01,,,41250.0,41250.0,44500.0,44500.0,14150.0,13000.0,12150.0,14650.0,13900.0,16000.0,15150.0,74400.0,71250.0,77500.0,65650.0,57500.0,73750.0,36250.0,36250.0,136250.0,140000.0,132500.0,17600.0,17900.0,17250.0,19900.0,18000.0,21400.0,20250.0,31000.0,31000.0,106.24,-0.35,0.95,22721056.0,65057313.0,88098670.0,11534441.0,21143627.0,7612957.0,22979290.0,3004074.0,12104025.0,20934397.0,24177412.0,52386817.0
DI YOGYAKARTA,2025-02-01,2025,2,February,2025-02,,,36500.0,36500.0,44250.0,44250.0,14150.0,13000.0,12150.0,14650.0,13900.0,16000.0,15150.0,64400.0,66250.0,62500.0,66250.0,68750.0,63750.0,34250.0,34250.0,136250.0,140000.0,132500.0,17950.0,18150.0,17750.0,20350.0,18400.0,21650.0,21000.0,26400.0,26400.0,105.33,-0.86,-0.3,22804062.0,67986837.0,90112414.0,10524508.0,21648457.0,7737701.0,24281598.0,3072858.0,11993503.0,22056781.0,26699636.0,52888271.0
DI YOGYAKARTA,2025-03-01,2025,3,March,2025-03,,,38250.0,38250.0,44750.0,44750.0,14300.0,13150.0,12250.0,14900.0,14150.0,16250.0,15250.0,61250.0,61250.0,61250.0,82500.0,68750.0,96250.0,35000.0,35000.0,136250.0,140000.0,132500.0,18450.0,18900.0,18000.0,20400.0,18400.0,21750.0,21000.0,29500.0,29500.0,106.65,1.25,0.52,22963352.0,68180426.0,90425111.0,9885849.0,21627592.0,7835479.0,24496943.0,3148673.0,11979200.0,22055892.0,26661859.0,53877403.0
DI YOGYAKARTA,2025-04-01,2025,4,April,2025-04,,,48000.0,48000.0,45500.0,45500.0,14300.0,13150.0,12250.0,14900.0,14150.0,16250.0,15250.0,58750.0,60000.0,57500.0,82500.0,71250.0,93750.0,35000.0,35000.0,136250.0,140000.0,132500.0,18350.0,18750.0,17900.0,20400.0,18400.0,21750.0,21000.0,26750.0,26750.0,108.43,1.67,2.1,22759896.0,68074165.0,91305319.0,10719748.0,19054025.0,7858764.0,24433434.0,3147552.0,11753580.0,24586705.0,26843151.0,53742420.0
DI YOGYAKARTA,2025-05-01,2025,5,May,2025-05,,,43500.0,43500.0,45000.0,45000.0,14300.0,13150.0,12250.0,14900.0,14150.0,16250.0,15250.0,40500.0,38500.0,42500.0,40000.0,33750.0,46250.0,31000.0,31000.0,136250.0,140000.0,132500.0,18200.0,18500.0,17900.0,20550.0,18400.0,22000.0,21250.0,27250.0,27250.0,108.27,-0.15,2.04,22867672.0,68527224.0,91089686.0,11173844.0,19244322.0,7845063.0,24546977.0,3299509.0,11723100.0,24735924.0,26756749.0,53159093.0
